run_id,start_idx,end_idx,n_samples,duration_sec,success,pos_err,goal_x,goal_y,final_x,final_y,noise_strength_max,blur_strength_max,brightness_strength_max,group
63,63027,64027,1001,9.999999999763531,True,0.009915357473070263,0.2,-0.15,0.20660298058645432,-0.15991535747307026,0.0,0.0,0.0,normal
64,64028,65028,1001,9.999999999763531,True,0.0030675668420316604,0.2,-0.15,0.2029101163464195,-0.15306756684203165,0.0,0.0,0.0,normal
65,65029,66029,1001,9.999999999763531,True,0.005896249778184148,0.2,-0.15,0.20589624977818416,-0.15151119957341633,0.0,0.0,0.0,normal
66,66030,67030,1001,9.999999999763531,True,0.008504249779896528,0.2,-0.15,0.20850424977989654,-0.15368983828356594,0.0,0.0,0.0,normal
67,67031,68031,1001,9.999999999763531,True,0.0026796240096214896,0.2,-0.15,0.20103041607773386,-0.15267962400962148,0.0,0.0,0.0,normal
68,68032,69032,1001,9.999999999763531,False,0.2925392081857565,0.2,-0.15,0.19053389686585445,0.14253920818575655,0.0,0.0,0.0,normal
69,69033,70033,1001,9.999999999763531,True,0.0072841597036768235,0.2,-0.15,0.197835789925402,-0.14271584029632317,0.0,0.0,0.0,normal
70,70034,71034,1001,9.999999999763531,True,0.007261058423660177,0.2,-0.15,0.2072610584236602,-0.14622160441744547,0.0,0.0,0.0,normal
71,71035,72035,1001,9.999999999763531,True,0.004780343094353795,0.2,-0.15,0.19521965690564622,-0.14750392468721377,0.0,0.0,0.0,normal
72,72036,73036,1001,9.999999999763531,True,0.014026286254904485,0.2,-0.15,0.2140262862549045,-0.15995537462141765,0.0,0.0,0.0,normal
73,73037,74037,1001,9.999999999763531,True,0.007774329813656972,0.2,-0.15,0.20777432981365698,-0.14910162658736656,0.0,0.0,0.0,normal
74,74038,75038,1001,9.999999999763531,True,0.004801885238929882,0.2,-0.15,0.20261789594345134,-0.1451981147610701,0.0,0.0,0.0,normal
75,75039,76039,1001,9.999999999763531,True,0.005923475296293085,0.2,-0.15,0.19678142870302187,-0.1440765247037069,0.0,0.0,0.0,normal
76,76040,77040,1001,9.999999999763531,False,0.09492950970427702,0.2,-0.15,0.1723938804783504,-0.055070490295722974,0.0,0.0,0.0,normal
77,77041,78041,1001,9.999999999763531,True,0.017546222379322463,0.2,-0.15,0.21754622237932247,-0.16226986425216222,0.0,0.0,0.0,normal
78,78042,79042,1001,9.999999999763531,True,0.010809294579440437,0.2,-0.15,0.21080929457944045,-0.14646740802583794,0.0,0.0,0.0,normal
79,79043,80043,1001,9.999999999763531,True,0.008964030692311553,0.2,-0.15,0.20896403069231156,-0.1527805941834531,0.0,0.0,0.0,normal
80,80044,81044,1001,9.999999999763531,True,0.007781708401550569,0.2,-0.15,0.1989984081058875,-0.15778170840155056,0.0,0.0,0.0,normal
81,81045,82045,1001,9.999999999763531,True,0.004457162415482413,0.2,-0.15,0.1955428375845176,-0.15048582139506717,0.0,0.0,0.0,normal
